Date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromse;EE;ELE;LV;LT
08.01.2013;05-06;36,35;36,35;36,35;36,35;36,35;36,35;36,26;36,35;36,35;36,35;36,35;36,35;36,35;36,35;36,35;36,35;;29,76
08.01.2013;06-07;39,04;39,39;39,39;39,39;39,39;39,39;39,47;39,39;39,39;38,57;39,39;39,39;39,39;39,39;39,39;39,39;;44,09
08.01.2013;07-08;42,55;42,63;42,63;42,63;43,58;42,63;49,62;49,62;42,63;38,75;42,63;42,63;42,63;42,63;38,61;38,61;;49,46
08.01.2013;08-09;44,35;43,92;43,92;43,92;49,72;43,92;52,13;52,13;43,92;38,82;43,92;43,92;43,92;43,92;40,09;40,09;;49,47
08.01.2013;09-10;43,58;43,00;43,00;43,00;47,92;43,00;52,29;52,29;43,00;38,76;43,00;43,00;43,00;43,00;40,73;40,73;;49,47
08.01.2013;10-11;43,15;42,16;42,16;42,16;49,33;42,16;52,33;52,33;42,16;38,75;42,16;42,16;42,16;42,16;41,73;41,73;;49,46
08.01.2013;11-12;42,43;41,61;41,61;41,61;49,86;41,61;52,31;52,31;41,61;38,73;41,61;41,61;41,61;41,61;41,48;41,48;;49,45
08.01.2013;12-13;41,92;41,49;41,49;41,49;49,79;41,49;49,79;49,79;41,49;38,70;41,49;41,49;41,49;41,49;44,02;44,02;;49,49
08.01.2013;13-14;41,94;41,32;41,32;41,32;50,18;41,32;52,31;52,31;41,32;38,68;41,32;41,32;41,32;41,32;44,00;44,00;;49,47
08.01.2013;14-15;41,72;41,51;41,51;41,51;48,76;41,51;49,72;49,72;41,51;38,59;41,51;41,51;41,51;41,51;44,01;44,01;;50,01
08.01.2013;15-16;43,47;43,70;43,70;43,70;49,62;43,70;49,62;49,62;43,70;38,60;43,70;43,70;43,70;43,70;44,01;44,01;;50,08
08.01.2013;16-17;47,47;45,14;45,14;45,14;54,48;45,14;54,48;54,48;45,14;38,71;45,14;45,14;45,14;45,14;44,02;44,02;;50,09
08.01.2013;17-18;47,97;44,89;44,89;44,89;64,21;44,89;68,92;68,92;44,89;38,70;44,89;44,89;44,89;44,89;44,00;44,00;;54,36
08.01.2013;18-19;44,91;43,65;43,65;43,65;58,06;43,65;66,28;66,28;43,65;38,64;43,65;43,65;43,65;43,65;40,18;40,18;;50,03
08.01.2013;19-20;42,78;42,24;42,24;42,24;52,34;42,24;52,34;52,34;42,24;38,66;42,24;42,24;42,24;42,24;37,90;37,90;;47,07
08.01.2013;20-21;39,77;40,08;40,08;40,08;43,06;40,08;46,53;46,53;40,08;38,77;40,08;40,08;40,08;40,08;32,97;32,97;;47,36
08.01.2013;21-22;39,09;39,31;39,31;39,31;39,31;39,31;39,31;39,31;39,31;38,74;39,31;39,31;39,31;39,31;31,19;31,19;;35,92
08.01.2013;22-23;38,23;38,21;38,21;38,21;38,21;38,21;38,21;38,21;38,21;38,21;38,21;38,21;38,21;38,21;15,09;15,09;;33,02
08.01.2013;23-00;36,14;36,12;36,12;36,12;36,12;36,12;36,12;36,12;36,12;36,12;36,12;36,12;36,12;36,12;28,04;28,04;;31,08
09.01.2013;00-01;36,49;36,47;36,47;36,47;36,47;36,47;36,47;36,47;36,47;36,47;36,47;36,47;36,47;36,47;33,30;33,30;;30,13
09.01.2013;01-02;35,92;35,90;35,90;35,90;35,90;35,90;35,90;35,90;35,90;35,90;35,90;35,90;35,90;35,90;33,05;33,05;;30,71
09.01.2013;02-03;35,44;35,40;35,40;35,40;35,40;35,40;35,40;35,40;35,40;35,40;35,40;35,40;35,40;35,40;32,96;32,96;;31,00
09.01.2013;03-04;35,76;35,73;35,73;35,73;35,73;35,73;35,73;35,73;35,73;35,73;35,73;35,73;35,73;35,73;33,00;33,00;;31,01
09.01.2013;04-05;35,93;35,91;35,91;35,91;35,91;35,91;35,91;35,91;35,91;35,91;35,91;35,91;35,91;35,91;33,89;33,89;;29,73
09.01.2013;05-06;37,31;37,27;37,27;37,27;37,27;37,27;37,27;37,27;37,27;37,27;37,27;37,27;37,27;37,27;34,50;34,50;;32,32
09.01.2013;06-07;39,17;39,40;39,40;39,40;39,40;39,40;39,40;39,40;39,40;38,68;39,40;39,40;39,40;39,40;40,22;40,22;;41,17
09.01.2013;07-08;41,40;42,84;42,84;42,84;42,84;42,84;42,84;42,84;42,84;38,90;42,84;42,84;42,84;42,84;44,08;44,08;;44,09
09.01.2013;08-09;43,51;44,93;44,93;44,93;44,93;44,93;44,93;44,93;44,93;39,19;44,93;44,93;44,93;44,93;48,02;48,02;;44,08
09.01.2013;09-10;41,59;42,84;42,84;42,84;42,84;42,84;42,84;42,84;42,84;39,19;42,84;42,84;42,84;42,84;44,07;44,07;;44,09
09.01.2013;10-11;40,80;41,61;41,61;41,61;41,61;41,61;41,61;41,61;41,61;39,16;41,61;41,61;41,61;41,61;44,06;44,06;;44,07
09.01.2013;11-12;40,56;41,07;41,07;41,07;41,07;41,07;41,07;41,07;41,07;39,12;41,07;41,07;41,07;41,07;44,05;44,05;;44,03
09.01.2013;12-13;40,50;40,75;40,75;40,75;40,75;40,75;40,75;40,75;40,75;39,31;40,75;40,75;40,75;40,75;44,07;44,07;;44,04
09.01.2013;13-14;40,74;41,60;41,60;41,60;41,60;41,60;41,60;41,60;41,60;39,19;41,60;41,60;41,60;41,60;44,06;44,06;;44,03
09.01.2013;14-15;40,53;40,96;40,96;40,96;40,96;40,96;40,96;40,96;40,96;39,19;40,96;40,96;40,96;40,96;44,02;44,02;;44,03
09.01.2013;15-16;40,75;41,69;41,69;41,69;41,69;41,69;41,69;41,69;41,69;39,09;41,69;41,69;41,69;41,69;44,07;44,07;;44,03
09.01.2013;16-17;42,96;44,43;44,43;44,43;44,43;44,43;44,43;44,43;44,43;39,05;44,43;44,43;44,43;44,43;44,06;44,06;;44,00
09.01.2013;17-18;43,08;44,19;44,19;44,19;44,19;44,19;44,19;44,19;44,19;39,03;44,19;44,19;44,19;44,19;44,09;44,09;;43,52
09.01.2013;18-19;40,87;42,24;42,24;42,24;42,24;42,24;42,24;42,24;42,24;38,97;42,24;42,24;42,24;42,24;42,24;42,24;;42,74
09.01.2013;19-20;39,81;40,14;40,14;40,14;40,14;40,14;40,14;40,14;40,14;38,92;40,14;40,14;40,14;40,14;40,14;40,14;;40,00
09.01.2013;20-21;39,02;39,03;39,03;39,03;39,03;39,03;39,03;39,03;39,03;38,90;39,03;39,03;39,03;39,03;39,03;39,03;;40,00
09.01.2013;21-22;37,97;37,95;37,95;37,95;37,95;37,95;37,95;37,95;37,95;37,95;37,95;37,95;37,95;37,95;37,95;37,95;;33,08
09.01.2013;22-23;36,71;36,69;36,69;36,69;36,69;36,69;36,76;36,69;36,69;36,69;36,69;36,69;36,69;36,69;35,04;35,04;;31,91
09.01.2013;23-00;35,30;35,24;35,24;35,24;35,24;35,24;35,17;35,24;35,36;35,36;35,36;35,24;35,24;35,24;34,20;34,20;;28,04
10.01.2013;00-01;35,77;34,89;34,89;34,89;34,89;34,89;34,89;34,89;36,22;36,22;36,22;34,89;34,89;34,89;34,16;34,16;;28,00
10.01.2013;01-02;35,20;34,38;34,38;34,38;34,38;34,38;34,38;34,38;35,93;35,93;35,93;34,38;34,38;34,38;33,91;33,91;;28,02
10.01.2013;02-03;34,74;32,97;32,97;32,97;32,97;32,97;32,97;32,97;35,88;35,88;35,88;32,97;32,97;32,97;32,97;32,97;;28,05
10.01.2013;03-04;35,00;34,08;34,08;34,08;34,08;34,08;33,26;33,26;35,93;35,93;35,93;34,08;34,08;34,08;34,08;34,08;;28,07
10.01.2013;04-05;36,00;35,75;35,75;35,75;35,75;35,75;34,06;34,06;36,27;36,27;36,27;35,75;35,75;35,75;35,75;35,75;;28,03
10.01.2013;05-06;37,13;37,08;37,08;37,08;37,08;37,08;33,91;37,08;37,22;37,22;37,22;37,08;37,08;37,08;37,08;37,08;;42,32
10.01.2013;06-07;38,83;38,82;38,82;38,82;38,82;38,82;38,15;38,82;38,82;38,55;38,82;38,82;38,82;38,82;38,82;38,82;;42,99
10.01.2013;07-08;41,69;42,19;42,19;42,19;42,19;42,19;47,72;47,72;42,19;39,35;42,19;42,19;42,19;42,19;42,19;42,19;;44,05
10.01.2013;08-09;44,07;45,59;45,59;45,59;45,59;45,59;45,59;45,59;45,59;39,66;45,59;45,59;45,59;45,59;45,59;45,59;;44,07
10.01.2013;09-10;42,70;43,61;43,61;43,61;43,61;43,61;43,61;43,61;43,61;39,67;43,61;43,61;43,61;43,61;43,61;43,61;;44,04
10.01.2013;10-11;42,08;42,49;42,49;42,49;42,49;42,49;42,49;42,49;42,49;39,71;42,49;42,49;42,49;42,49;42,49;42,49;;44,00
10.01.2013;11-12;41,72;42,32;42,32;42,32;42,32;42,32;42,32;42,32;42,32;39,62;42,32;42,32;42,32;42,32;42,32;42,32;;42,58
10.01.2013;12-13;41,80;42,44;42,44;42,44;42,44;42,44;42,44;42,44;42,44;39,58;42,44;42,44;42,44;42,44;42,44;42,44;;40,98
10.01.2013;13-14;42,41;43,31;43,31;43,31;43,31;43,31;43,31;43,31;43,31;39,56;43,31;43,31;43,31;43,31;43,31;43,31;;40,00
10.01.2013;14-15;43,61;44,46;44,46;44,46;44,46;44,46;44,46;44,46;44,46;39,56;44,46;44,46;44,46;44,46;44,46;44,46;;39,99
10.01.2013;15-16;44,02;45,78;45,78;45,78;45,78;45,78;45,78;45,78;45,78;39,46;45,78;45,78;45,78;45,78;45,78;45,78;;39,99
10.01.2013;16-17;47,44;51,64;51,64;51,64;51,64;51,64;51,64;51,64;51,64;39,63;51,64;51,64;51,64;51,64;51,64;51,64;;40,78
10.01.2013;17-18;48,80;52,03;52,03;52,03;52,03;52,03;52,03;52,03;52,03;39,62;52,03;52,03;52,03;52,03;52,03;52,03;;40,00
10.01.2013;18-19;43,22;44,14;44,14;44,14;44,14;44,14;44,14;44,14;44,14;39,54;44,14;44,14;44,14;44,14;44,08;44,08;;40,00
10.01.2013;19-20;41,56;41,95;41,95;41,95;41,95;41,95;41,95;41,95;41,95;39,46;41,95;41,95;41,95;41,95;41,95;41,95;;39,99
10.01.2013;20-21;40,29;40,51;40,51;40,51;40,51;40,51;40,51;40,51;40,51;39,52;40,51;40,51;40,51;40,51;40,51;40,51;;39,99
10.01.2013;21-22;39,65;39,69;39,69;39,69;39,69;39,69;39,69;39,69;39,69;39,33;39,69;39,69;39,69;39,69;37,04;37,04;;38,00
10.01.2013;22-23;38,90;38,79;38,79;38,79;38,79;38,79;38,79;38,79;38,79;38,79;38,79;38,79;38,79;38,79;33,78;33,78;;33,02
10.01.2013;23-00;37,44;37,34;37,34;37,34;37,34;37,34;37,34;37,34;37,34;37,34;37,34;37,34;37,34;37,34;33,27;33,27;;28,04
11.01.2013;00-01;37,10;37,00;37,00;37,00;37,00;37,00;37,00;37,00;37,24;37,24;37,24;37,00;37,00;37,00;33,32;33,32;;28,00
11.01.2013;01-02;36,33;36,14;36,14;36,14;36,14;36,14;36,14;36,14;36,73;36,73;36,73;36,14;36,14;36,14;32,99;32,99;;28,03
11.01.2013;02-03;36,05;35,78;35,78;35,78;35,78;35,78;35,78;35,78;36,42;36,42;36,42;35,78;35,78;35,78;32,85;32,85;;28,05
11.01.2013;03-04;35,57;35,31;35,31;35,31;35,31;35,31;35,31;35,31;36,02;36,02;36,02;35,31;35,31;35,31;32,91;32,91;;28,05
11.01.2013;04-05;36,34;35,71;35,71;35,71;35,71;35,71;35,40;35,40;37,11;37,11;37,11;35,71;35,71;35,71;35,71;35,71;;35,97
11.01.2013;05-06;38,13;38,10;38,10;38,10;38,10;40,00;38,10;38,10;38,10;38,10;38,10;38,10;38,10;38,10;40,00;40,00;;39,99
11.01.2013;06-07;40,29;40,64;40,64;40,64;40,64;44,62;40,64;40,64;40,64;39,21;40,64;40,64;40,64;40,64;44,62;44,62;;39,98
11.01.2013;07-08;45,68;46,97;46,97;47,81;47,81;54,84;48,12;48,12;47,81;39,81;47,81;46,97;46,97;46,97;54,84;54,84;;40,00
11.01.2013;08-09;49,75;49,61;49,61;54,93;54,93;54,93;54,93;54,93;54,93;40,00;54,93;49,61;49,61;49,61;54,93;54,93;;40,00
11.01.2013;09-10;46,30;48,59;48,59;48,59;48,59;48,59;48,59;48,59;48,59;39,97;48,59;48,59;48,59;48,59;48,59;48,59;;39,99
11.01.2013;10-11;45,58;46,80;46,80;46,80;46,80;46,80;46,80;46,80;46,80;39,91;46,80;46,80;46,80;46,80;46,80;46,80;;39,99
11.01.2013;11-12;43,60;44,94;44,94;44,94;44,94;44,94;44,94;44,94;44,94;39,69;44,94;44,94;44,94;44,94;44,94;44,94;;39,99
11.01.2013;12-13;43,43;44,77;44,77;44,77;44,77;44,77;44,77;44,77;44,77;39,64;44,77;44,77;44,77;44,77;44,77;44,77;;40,00
11.01.2013;13-14;43,04;44,03;44,03;44,03;44,03;44,03;44,03;44,03;44,03;39,63;44,03;44,03;44,03;44,03;44,03;44,03;;41,01
11.01.2013;14-15;43,72;45,15;45,15;45,15;45,15;45,15;45,15;45,15;45,15;39,62;45,15;45,15;45,15;45,15;45,15;45,15;;44,00
11.01.2013;15-16;44,15;45,61;45,61;45,61;45,61;53,27;45,61;45,61;45,61;39,56;45,61;45,61;45,61;45,61;53,27;53,27;;44,01
11.01.2013;16-17;47,64;49,79;49,79;52,68;52,68;52,68;52,68;52,68;52,68;39,68;52,68;49,79;49,79;49,79;52,68;52,68;;44,04
11.01.2013;17-18;49,17;50,58;50,58;54,03;54,03;54,03;54,03;54,03;54,03;39,67;54,03;50,58;50,58;50,58;54,03;54,03;;44,02
11.01.2013;18-19;43,78;45,29;45,29;45,29;45,29;45,29;45,29;45,29;45,29;39,67;45,29;45,29;45,29;45,29;45,29;45,29;;44,01
11.01.2013;19-20;41,82;42,33;42,33;42,50;42,50;43,64;42,50;42,50;42,50;39,70;42,50;42,33;42,33;42,33;43,64;43,64;;41,20
11.01.2013;20-21;40,12;40,47;40,47;40,47;40,47;40,47;40,47;40,47;40,47;39,55;40,47;40,47;40,47;40,47;40,47;40,47;;40,38
11.01.2013;21-22;39,58;39,64;39,64;39,64;39,64;39,91;39,64;39,64;39,64;39,41;39,64;39,64;39,64;39,64;39,91;39,91;;40,35
11.01.2013;22-23;38,85;38,84;38,84;38,84;38,84;38,84;38,84;38,84;38,84;38,84;38,84;38,84;38,84;38,84;36,39;36,39;;33,04
11.01.2013;23-00;37,64;37,64;37,64;37,64;37,64;37,64;37,64;37,64;37,64;37,64;37,64;37,64;37,64;37,64;37,08;37,08;;28,00
12.01.2013;00-01;37,94;37,94;37,94;37,94;37,94;37,94;37,94;37,94;37,94;37,94;37,94;37,94;37,94;37,94;37,94;37,94;;28,00
12.01.2013;01-02;37,52;37,52;37,52;37,52;37,52;37,52;37,52;37,52;37,52;37,52;37,52;37,52;37,52;37,52;37,52;37,52;;31,01
12.01.2013;02-03;36,95;36,90;36,90;36,90;36,90;36,90;36,90;36,90;37,03;37,03;37,03;36,90;36,90;36,90;36,90;36,90;;31,02
12.01.2013;03-04;36,98;36,98;36,98;36,98;36,98;36,98;36,98;36,98;36,98;36,98;36,98;36,98;36,98;36,98;36,98;36,98;;31,01
12.01.2013;04-05;36,88;36,86;36,86;36,86;36,86;36,86;36,86;36,86;36,92;36,92;36,92;36,86;36,86;36,86;36,86;36,86;;27,99
12.01.2013;05-06;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;;31,99
12.01.2013;06-07;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;;41,10
12.01.2013;07-08;38,62;38,62;38,62;38,62;38,62;38,62;38,62;38,62;38,62;38,62;38,62;38,62;38,62;38,62;38,62;38,62;;41,60
12.01.2013;08-09;39,28;39,27;39,27;39,27;39,27;39,27;39,27;39,27;39,27;39,27;39,27;39,27;39,27;39,27;39,27;39,27;;41,34
12.01.2013;09-10;40,31;40,51;40,51;40,51;40,51;40,51;40,51;40,51;40,51;39,72;40,51;40,51;40,51;40,51;40,51;40,51;;42,91
12.01.2013;10-11;40,99;41,22;41,22;41,22;41,22;41,22;41,22;41,22;41,22;39,85;41,22;41,22;41,22;41,22;41,22;41,22;;43,55
12.01.2013;11-12;41,24;41,50;41,50;41,50;41,50;41,50;41,50;41,50;41,50;39,86;41,50;41,50;41,50;41,50;41,50;41,50;;44,08
12.01.2013;12-13;40,98;41,23;41,23;41,23;41,23;41,23;41,23;41,23;41,23;39,84;41,23;41,23;41,23;41,23;41,23;41,23;;44,03
12.01.2013;13-14;40,79;40,95;40,95;40,95;40,95;40,95;40,95;40,95;40,95;39,79;40,95;40,95;40,95;40,95;40,95;40,95;;44,21
12.01.2013;14-15;40,84;40,95;40,95;40,95;40,95;40,95;40,95;40,95;40,95;39,76;40,95;40,95;40,95;40,95;40,95;40,95;;44,67
12.01.2013;15-16;42,09;43,17;43,17;43,17;43,17;43,17;43,17;43,17;43,17;39,75;43,17;43,17;43,17;41,59;43,17;43,17;;45,97
12.01.2013;16-17;44,73;46,98;46,98;46,98;46,98;46,98;46,98;46,98;46,98;39,90;46,98;46,98;46,98;41,54;46,98;46,98;;46,02
12.01.2013;17-18;50,04;53,45;53,45;53,45;56,54;53,45;57,02;57,02;53,45;39,99;53,45;53,45;53,45;41,51;53,45;53,45;;46,01
12.01.2013;18-19;48,05;49,16;49,16;49,16;55,64;49,16;64,93;64,93;49,16;39,98;49,16;49,16;49,16;41,34;49,16;49,16;;45,06
12.01.2013;19-20;42,05;42,67;42,67;42,67;42,67;42,67;42,67;42,67;42,67;39,94;42,67;42,67;42,67;41,16;42,67;42,67;;44,03
12.01.2013;20-21;40,35;40,11;40,11;40,74;40,74;40,11;40,74;40,74;40,74;39,80;40,74;40,11;40,11;40,11;40,11;40,11;;43,95
12.01.2013;21-22;39,79;39,81;39,81;39,81;39,81;39,98;39,81;39,81;39,81;39,72;39,81;39,81;39,81;39,81;39,98;39,98;;44,04
12.01.2013;22-23;39,58;39,54;39,54;39,54;39,54;40,13;39,54;39,54;39,54;39,33;39,54;39,54;39,54;39,54;40,13;40,13;;33,01
12.01.2013;23-00;38,34;38,03;38,03;38,03;38,03;40,18;38,03;38,03;38,24;38,24;38,24;38,03;38,03;38,03;40,18;40,18;;31,10
13.01.2013;00-01;38,76;38,69;38,69;38,69;38,69;40,08;38,69;38,69;38,69;38,69;38,69;38,69;38,69;38,69;40,08;40,08;;33,02
13.01.2013;01-02;38,32;38,36;38,36;38,36;38,36;38,36;38,36;38,36;38,36;38,36;38,36;38,36;38,36;38,36;38,36;38,36;;33,02
13.01.2013;02-03;37,87;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;37,90;;33,02
13.01.2013;03-04;37,25;36,81;36,81;36,81;36,81;36,81;36,81;36,81;37,60;37,60;37,60;36,81;36,81;36,81;36,81;36,81;;33,02
13.01.2013;04-05;37,17;36,87;36,87;36,87;36,87;36,87;36,87;36,87;37,43;37,43;37,43;36,87;36,87;36,87;36,87;36,87;;33,06
13.01.2013;05-06;37,33;37,35;37,35;37,35;37,35;37,35;37,35;37,35;37,35;37,35;37,35;37,35;37,35;37,35;37,35;37,35;;51,10
13.01.2013;06-07;37,26;37,29;37,29;37,29;37,29;37,29;37,29;37,29;37,29;37,29;37,29;37,29;37,29;37,29;37,29;37,29;;48,76
13.01.2013;07-08;37,68;37,68;37,68;37,68;37,68;37,68;37,68;37,68;37,68;37,68;37,68;37,68;37,68;37,68;37,68;37,68;;47,87
13.01.2013;08-09;37,81;37,82;37,82;37,82;37,82;37,82;37,82;37,82;37,82;37,82;37,82;37,82;37,82;37,82;37,82;37,82;;48,79
13.01.2013;09-10;38,47;38,46;38,46;38,46;38,46;38,46;38,46;38,46;38,46;38,46;38,46;38,46;38,46;38,46;38,46;38,46;;48,73
13.01.2013;10-11;39,14;39,12;39,12;39,12;39,12;39,12;39,12;39,12;39,12;39,12;39,12;39,12;39,12;39,12;44,04;44,04;;48,70
13.01.2013;11-12;39,76;39,75;39,75;39,75;39,75;39,75;39,75;39,75;39,75;39,75;39,75;39,75;39,75;39,75;44,05;44,05;;48,72
13.01.2013;12-13;39,56;39,55;39,55;39,55;39,55;39,55;39,55;39,55;39,55;39,55;39,55;39,55;39,55;39,55;40,11;40,11;;47,90
13.01.2013;13-14;39,06;39,05;39,05;39,05;39,05;39,05;39,05;39,05;39,05;39,05;39,05;39,05;39,05;39,05;39,94;39,94;;48,72
13.01.2013;14-15;38,97;38,97;38,97;38,97;38,97;38,97;38,97;38,97;38,97;38,97;38,97;38,97;38,97;38,97;40,97;40,97;;48,77
13.01.2013;15-16;39,50;39,50;39,50;39,50;39,50;39,50;39,50;39,50;39,50;39,50;39,50;39,50;39,50;39,50;39,50;39,50;;53,85
13.01.2013;16-17;40,39;40,39;40,39;40,39;40,39;40,39;40,39;40,39;40,39;40,39;40,39;40,39;40,39;40,39;40,39;40,39;;55,04
13.01.2013;17-18;43,41;44,38;44,38;44,38;44,38;44,38;44,38;44,38;44,38;40,47;44,38;44,38;44,38;41,80;44,38;44,38;;54,02
13.01.2013;18-19;46,10;47,73;47,73;47,73;47,73;47,73;47,73;47,73;47,73;40,44;47,73;47,73;47,73;41,73;47,73;47,73;;54,01
13.01.2013;19-20;42,75;43,08;43,08;44,90;44,90;43,08;44,90;44,90;44,90;40,37;44,90;43,08;43,08;41,78;43,08;43,08;;52,64
13.01.2013;20-21;40,52;40,63;40,63;40,63;40,63;40,63;40,63;40,63;40,63;40,17;40,63;40,63;40,63;40,63;40,63;40,63;;51,27
13.01.2013;21-22;39,63;39,64;39,64;39,64;39,64;39,64;39,64;39,64;39,64;39,64;39,64;39,64;39,64;39,64;39,64;39,64;;51,10
13.01.2013;22-23;39,61;39,66;39,66;39,66;39,66;39,66;39,66;39,66;39,66;39,30;39,66;39,66;39,66;39,66;39,66;39,66;;33,02
13.01.2013;23-00;38,27;38,02;38,02;38,02;38,02;38,02;38,02;38,02;38,39;38,39;38,39;38,02;38,02;38,02;38,02;38,02;;33,02
14.01.2013;00-01;37,69;36,89;36,89;36,89;36,89;36,89;36,89;36,89;39,06;37,96;39,06;36,89;36,89;36,89;36,89;36,89;;33,04
14.01.2013;01-02;37,43;36,64;36,64;36,64;36,64;35,87;36,64;36,64;38,91;37,74;38,91;36,64;36,64;36,64;33,60;33,60;;33,04
14.01.2013;02-03;37,54;36,61;36,61;36,61;36,61;36,61;36,61;36,61;38,30;38,04;38,30;36,61;36,61;36,61;32,97;32,97;;33,04
14.01.2013;03-04;37,61;36,83;36,83;36,83;36,83;36,83;36,83;36,83;38,28;38,04;38,28;36,83;36,83;36,83;33,06;33,06;;33,01
14.01.2013;04-05;38,23;37,70;37,70;37,70;37,70;37,70;37,70;37,70;38,69;38,69;38,69;37,70;37,70;37,70;37,70;37,70;;54,03
14.01.2013;05-06;38,98;38,62;38,62;38,62;38,62;38,62;36,67;38,62;39,36;39,36;39,36;38,62;38,62;38,62;38,62;38,62;;54,00
14.01.2013;06-07;41,97;42,44;42,44;42,44;42,44;42,44;44,26;42,44;42,44;40,58;42,44;42,44;42,44;42,44;42,44;42,44;;55,03
14.01.2013;07-08;54,77;60,63;60,63;60,63;60,63;60,63;60,76;60,76;60,63;40,03;60,63;60,63;60,63;60,63;60,63;60,63;;56,01
14.01.2013;08-09;57,92;62,07;62,07;62,07;62,07;62,07;62,07;62,07;62,07;40,20;62,07;62,07;62,07;62,07;62,07;62,07;;56,02
14.01.2013;09-10;52,10;50,69;50,69;61,99;61,99;50,69;61,99;61,99;61,99;40,08;61,99;50,69;50,69;50,69;50,69;50,69;;56,03
14.01.2013;10-11;49,10;46,84;46,84;62,74;62,74;46,84;62,74;62,74;62,74;40,05;62,74;46,84;46,84;46,84;46,84;46,84;;56,01
14.01.2013;11-12;48,84;45,09;45,09;63,19;63,19;45,09;63,19;63,19;63,19;40,04;63,19;45,09;45,09;45,09;45,09;45,09;;55,32
14.01.2013;12-13;48,78;45,79;45,79;60,34;60,34;45,79;60,34;60,34;60,34;40,01;60,34;45,79;45,79;45,79;45,79;45,79;;55,06
14.01.2013;13-14;50,78;52,43;52,43;58,44;58,44;52,43;59,65;59,65;58,44;39,97;58,44;52,43;52,43;52,43;52,43;52,43;;55,04
14.01.2013;14-15;52,35;55,91;55,91;55,91;55,91;55,91;57,26;57,26;55,91;39,94;55,91;55,91;55,91;55,91;55,91;55,91;;55,08
14.01.2013;15-16;51,86;56,56;56,56;56,56;56,56;56,56;56,56;56,56;56,56;39,90;56,56;56,56;56,56;56,56;56,56;56,56;;55,06
14.01.2013;16-17;53,20;57,52;57,52;57,52;57,52;57,52;57,52;57,52;57,52;40,03;57,52;57,52;57,52;57,52;57,52;57,52;;55,01
14.01.2013;17-18;60,50;62,13;62,13;70,76;70,76;62,13;70,76;70,76;70,76;39,95;70,76;62,13;62,13;62,13;62,13;62,13;;49,85
14.01.2013;18-19;50,61;48,60;48,60;72,10;72,10;48,60;72,10;72,10;72,10;39,73;72,10;48,60;48,60;48,60;48,60;48,60;;48,73
14.01.2013;19-20;47,92;44,94;44,94;57,11;57,11;44,94;57,11;57,11;57,11;40,19;57,11;44,94;44,94;44,94;44,94;44,94;;47,61
14.01.2013;20-21;42,80;42,73;42,73;43,62;43,62;42,73;43,62;43,62;43,62;40,12;43,62;42,73;42,73;42,73;42,73;42,73;;45,81
14.01.2013;21-22;41,16;41,65;41,65;41,65;41,65;41,65;41,65;41,65;41,65;40,12;41,65;41,65;41,65;41,65;38,98;38,98;;31,04
14.01.2013;22-23;40,32;40,48;40,48;40,48;40,48;40,48;40,48;40,48;40,48;39,91;40,48;40,48;40,48;40,48;33,86;33,86;;33,01
14.01.2013;23-00;38,59;38,02;38,02;38,02;38,02;38,02;38,02;38,02;39,50;38,59;39,50;38,02;38,02;38,02;34,02;34,02;;31,07
15.01.2013;00-01;38,69;38,74;38,74;38,74;38,74;38,74;38,74;38,74;39,04;38,53;39,04;38,74;38,74;38,74;35,22;35,22;;33,04
15.01.2013;01-02;37,95;37,79;37,79;37,79;37,79;37,79;37,79;37,79;38,29;38,01;38,29;37,79;37,79;37,79;35,93;35,93;;33,04
15.01.2013;02-03;37,57;36,92;36,92;36,92;36,92;36,92;36,92;36,92;38,20;37,87;38,20;36,92;36,92;36,92;33,14;33,14;;33,02
15.01.2013;03-04;37,96;37,91;37,91;37,91;37,91;37,91;37,91;37,91;38,16;38,01;38,16;37,91;37,91;37,91;36,04;36,04;;32,32
15.01.2013;04-05;38,42;38,32;38,32;38,32;38,32;38,32;38,32;38,32;38,49;38,49;38,49;38,32;38,32;38,32;38,32;38,32;;36,03
15.01.2013;05-06;39,33;39,36;39,36;39,36;39,36;39,36;38,00;39,36;39,36;39,36;39,36;39,36;39,36;39,36;39,36;39,36;;49,96
15.01.2013;06-07;42,53;42,73;42,73;42,73;42,73;42,73;44,10;42,73;42,73;40,71;42,73;42,73;42,73;42,73;42,73;42,73;;49,97
15.01.2013;07-08;56,21;62,25;62,25;62,25;62,25;62,25;62,25;62,25;62,25;40,41;62,25;62,25;62,25;62,25;62,25;62,25;;49,99
15.01.2013;08-09;59,22;64,40;64,40;64,40;64,40;64,40;64,40;64,40;64,40;40,77;64,40;64,40;64,40;64,40;64,40;64,40;;52,56
15.01.2013;09-10;55,12;63,20;63,20;63,20;63,20;63,20;63,20;63,20;63,20;40,58;63,20;63,20;63,20;63,20;63,20;63,20;;53,29
